schedule_date,schedule_season,schedule_week,schedule_playoff,team_home,score_home,score_away,team_away
1381032000,2013,5,0,Raiders,27,17,Chargers
1381032000,2013,5,0,49ers,34,3,Texans
1381032000,2013,5,0,Rams,34,20,Jaguars
1381032000,2013,5,0,Titans,17,26,Chiefs
1381118400,2013,5,0,Falcons,28,30,Jets
1381377600,2013,6,0,Bears,27,21,Giants
1381636800,2013,6,0,Ravens,17,19,Packers
1381636800,2013,6,0,Bills,24,27,Bengals
1381636800,2013,6,0,Browns,17,31,Lions
1381636800,2013,6,0,Cowboys,31,16,Redskins
1381636800,2013,6,0,Broncos,35,19,Jaguars
1381636800,2013,6,0,Texans,13,38,Rams
1381636800,2013,6,0,Chiefs,24,7,Raiders
1381636800,2013,6,0,Vikings,10,35,Panthers
1381636800,2013,6,0,Patriots,30,27,Saints
1381636800,2013,6,0,Jets,6,19,Steelers
1381636800,2013,6,0,49ers,32,20,Cardinals
1381636800,2013,6,0,Seahawks,20,13,Titans
1381636800,2013,6,0,Buccaneers,20,31,Eagles
1381723200,2013,6,0,Chargers,19,9,Colts
1381982400,2013,7,0,Cardinals,22,34,Seahawks
1382241600,2013,7,0,Falcons,31,23,Buccaneers
1382241600,2013,7,0,Panthers,30,15,Rams
1382241600,2013,7,0,Lions,24,27,Bengals
1382241600,2013,7,0,Packers,31,13,Browns
1382241600,2013,7,0,Colts,39,33,Broncos
1382241600,2013,7,0,Jaguars,6,24,Chargers
1382241600,2013,7,0,Chiefs,17,16,Texans
1382241600,2013,7,0,Dolphins,21,23,Bills
1382241600,2013,7,0,Jets,30,27,Patriots
1382241600,2013,7,0,Eagles,3,17,Cowboys
1382241600,2013,7,0,Steelers,19,16,Ravens
1382241600,2013,7,0,Titans,17,31,49ers
1382241600,2013,7,0,Redskins,45,41,Bears
1382328000,2013,7,0,Giants,23,7,Vikings
1382587200,2013,8,0,Buccaneers,13,31,Panthers
1382846400,2013,8,0,Cardinals,27,13,Falcons
1382846400,2013,8,0,Bengals,49,9,Jets
1382846400,2013,8,0,Broncos,45,21,Redskins
1382846400,2013,8,0,Lions,31,30,Cowboys
1382846400,2013,8,0,Jaguars,10,42,49ers
1382846400,2013,8,0,Chiefs,23,17,Browns
1382846400,2013,8,0,Vikings,31,44,Packers
1382846400,2013,8,0,Patriots,27,17,Dolphins
1382846400,2013,8,0,Saints,35,17,Bills
1382846400,2013,8,0,Raiders,21,18,Steelers
1382846400,2013,8,0,Eagles,7,15,Giants
1382932800,2013,8,0,Rams,9,14,Seahawks
1383192000,2013,9,0,Dolphins,22,20,Bengals
1383451200,2013,9,0,Bills,13,23,Chiefs
1383451200,2013,9,0,Panthers,34,10,Falcons
1383451200,2013,9,0,Browns,24,18,Ravens
1383451200,2013,9,0,Cowboys,27,23,Vikings
1383451200,2013,9,0,Texans,24,27,Colts
1383451200,2013,9,0,Patriots,55,31,Steelers
1383451200,2013,9,0,Jets,26,20,Saints
1383451200,2013,9,0,Raiders,20,49,Eagles
1383451200,2013,9,0,Seahawks,27,24,Buccaneers
1383451200,2013,9,0,Rams,21,28,Titans
1383451200,2013,9,0,Redskins,30,24,Chargers
1383541200,2013,9,0,Packers,20,27,Bears
1383800400,2013,10,0,Vikings,34,27,Redskins
1384059600,2013,10,0,Cardinals,27,24,Texans
1384059600,2013,10,0,Falcons,10,33,Seahawks
1384059600,2013,10,0,Ravens,20,17,Bengals
1384059600,2013,10,0,Bears,19,21,Lions
1384059600,2013,10,0,Packers,13,27,Eagles
1384059600,2013,10,0,Colts,8,38,Rams
1384059600,2013,10,0,Saints,49,17,Cowboys
1384059600,2013,10,0,Giants,24,20,Raiders
1384059600,2013,10,0,Steelers,23,10,Bills
1384059600,2013,10,0,Chargers,20,28,Broncos
1384059600,2013,10,0,49ers,9,10,Panthers
1384059600,2013,10,0,Titans,27,29,Jaguars
1384146000,2013,10,0,Buccaneers,22,19,Dolphins
1384405200,2013,11,0,Titans,27,30,Colts
1384664400,2013,11,0,Bills,37,14,Jets
1384664400,2013,11,0,Bears,23,20,Ravens
1384664400,2013,11,0,Bengals,41,20,Browns
1384664400,2013,11,0,Broncos,27,17,Chiefs
1384664400,2013,11,0,Texans,23,28,Raiders
1384664400,2013,11,0,Jaguars,14,27,Cardinals
1384664400,2013,11,0,Dolphins,20,16,Chargers
1384664400,2013,11,0,Saints,23,20,49ers
1384664400,2013,11,0,Giants,27,13,Packers
1384664400,2013,11,0,Eagles,24,16,Redskins
1384664400,2013,11,0,Steelers,37,27,Lions
1384664400,2013,11,0,Seahawks,41,20,Vikings
1384664400,2013,11,0,Buccaneers,41,28,Falcons
1384750800,2013,11,0,Panthers,24,20,Patriots
1385010000,2013,12,0,Falcons,13,17,Saints
1385269200,2013,12,0,Cardinals,40,11,Colts
1385269200,2013,12,0,Ravens,19,3,Jets
1385269200,2013,12,0,Browns,11,27,Steelers
1385269200,2013,12,0,Lions,21,24,Buccaneers
1385269200,2013,12,0,Packers,26,26,Vikings
1385269200,2013,12,0,Texans,6,13,Jaguars
1385269200,2013,12,0,Chiefs,38,41,Chargers
1385269200,2013,12,0,Dolphins,16,20,Panthers
1385269200,2013,12,0,Patriots,34,31,Broncos
1385269200,2013,12,0,Giants,21,24,Cowboys
1385269200,2013,12,0,Raiders,19,23,Titans
1385269200,2013,12,0,Rams,42,21,Bears
1385355600,2013,12,0,Redskins,6,27,49ers
1385614800,2013,13,0,Ravens,22,20,Steelers
1385614800,2013,13,0,Cowboys,31,24,Raiders
1385614800,2013,13,0,Lions,40,10,Packers
1385874000,2013,13,0,Bills,31,34,Falcons
1385874000,2013,13,0,Panthers,27,6,Buccaneers
1385874000,2013,13,0,Browns,28,32,Jaguars
1385874000,2013,13,0,Texans,31,34,Patriots
1385874000,2013,13,0,Colts,22,14,Titans
1385874000,2013,13,0,Chiefs,28,35,Broncos
1385874000,2013,13,0,Vikings,23,20,Bears
1385874000,2013,13,0,Jets,3,23,Dolphins
1385874000,2013,13,0,Eagles,24,21,Cardinals
1385874000,2013,13,0,Chargers,10,17,Bengals
1385874000,2013,13,0,49ers,23,13,Rams
1385874000,2013,13,0,Redskins,17,24,Giants
1385960400,2013,13,0,Seahawks,34,7,Saints
1386219600,2013,14,0,Jaguars,27,20,Texans
1386478800,2013,14,0,Cardinals,30,10,Rams
1386478800,2013,14,0,Ravens,29,26,Vikings
1386478800,2013,14,0,Bengals,42,28,Colts
1386478800,2013,14,0,Broncos,51,28,Titans
1386478800,2013,14,0,Packers,22,21,Falcons
1386478800,2013,14,0,Patriots,27,26,Browns
1386478800,2013,14,0,Saints,31,13,Panthers
1386478800,2013,14,0,Jets,37,27,Raiders
1386478800,2013,14,0,Eagles,34,20,Lions
1386478800,2013,14,0,Steelers,28,34,Dolphins
1386478800,2013,14,0,Chargers,37,14,Giants
1386478800,2013,14,0,49ers,19,17,Seahawks
1386478800,2013,14,0,Buccaneers,27,6,Bills
1386478800,2013,14,0,Redskins,10,45,Chiefs
1386565200,2013,14,0,Bears,45,28,Cowboys
1386824400,2013,15,0,Broncos,20,27,Chargers
1387083600,2013,15,0,Falcons,27,26,Redskins
1387083600,2013,15,0,Panthers,30,20,Jets
1387083600,2013,15,0,Browns,31,38,Bears
1387083600,2013,15,0,Cowboys,36,37,Packers
1387083600,2013,15,0,Colts,25,3,Texans
1387083600,2013,15,0,Jaguars,20,27,Bills
1387083600,2013,15,0,Dolphins,24,20,Patriots
1387083600,2013,15,0,Vikings,48,30,Eagles
1387083600,2013,15,0,Giants,0,23,Seahawks
1387083600,2013,15,0,Raiders,31,56,Chiefs
1387083600,2013,15,0,Steelers,30,20,Bengals
1387083600,2013,15,0,Rams,27,16,Saints
1387083600,2013,15,0,Buccaneers,14,33,49ers
1387083600,2013,15,0,Titans,34,37,Cardinals
1387170000,2013,15,0,Lions,16,18,Ravens
1387688400,2013,16,0,Ravens,7,41,Patriots
1387688400,2013,16,0,Bills,19,0,Dolphins
1387688400,2013,16,0,Panthers,17,13,Saints
1387688400,2013,16,0,Bengals,42,14,Vikings
1387688400,2013,16,0,Lions,20,23,Giants
1387688400,2013,16,0,Packers,31,38,Steelers
1387688400,2013,16,0,Texans,13,37,Broncos
1387688400,2013,16,0,Jaguars,16,20,Titans
1387688400,2013,16,0,Chiefs,7,23,Colts
1387688400,2013,16,0,Jets,24,13,Browns
1387688400,2013,16,0,Eagles,54,11,Bears
1387688400,2013,16,0,Chargers,26,13,Raiders
1387688400,2013,16,0,Seahawks,10,17,Cardinals
1387688400,2013,16,0,Rams,23,13,Buccaneers
1387688400,2013,16,0,Redskins,23,24,Cowboys
1387774800,2013,16,0,49ers,34,24,Falcons
1388293200,2013,17,0,Cardinals,20,23,49ers
1388293200,2013,17,0,Falcons,20,21,Panthers
1388293200,2013,17,0,Bears,28,33,Packers
1388293200,2013,17,0,Bengals,34,17,Ravens
1388293200,2013,17,0,Cowboys,22,24,Eagles
1388293200,2013,17,0,Colts,30,10,Jaguars
1388293200,2013,17,0,Dolphins,7,20,Jets
1388293200,2013,17,0,Vikings,14,13,Lions
1388293200,2013,17,0,Patriots,34,20,Bills
1388293200,2013,17,0,Saints,42,17,Buccaneers
1388293200,2013,17,0,Giants,20,6,Redskins
1388293200,2013,17,0,Raiders,14,34,Broncos
1388293200,2013,17,0,Steelers,20,7,Browns
1388293200,2013,17,0,Chargers,27,24,Chiefs
1388293200,2013,17,0,Seahawks,27,9,Rams
1388293200,2013,17,0,Titans,16,10,Texans
1388811600,2013,Wildcard,1,Colts,45,44,Chiefs
1388811600,2013,Wildcard,1,Eagles,24,26,Saints
1388898000,2013,Wildcard,1,Bengals,10,27,Chargers
1388898000,2013,Wildcard,1,Packers,20,23,49ers
1389416400,2013,Division,1,Patriots,43,22,Colts
1389416400,2013,Division,1,Seahawks,23,15,Saints
1389502800,2013,Division,1,Panthers,10,23,49ers
1389502800,2013,Division,1,Broncos,24,17,Chargers
1390107600,2013,Conference,1,Broncos,26,16,Patriots
1390107600,2013,Conference,1,Seahawks,23,17,49ers
1391317200,2013,Superbowl,1,Broncos,8,43,Seahawks
1409803200,2014,1,0,Seahawks,36,16,Packers
1410062400,2014,1,0,Falcons,37,34,Saints
1410062400,2014,1,0,Ravens,16,23,Bengals
1410062400,2014,1,0,Bears,20,23,Bills
1410062400,2014,1,0,Cowboys,17,28,49ers
1410062400,2014,1,0,Broncos,31,24,Colts
1410062400,2014,1,0,Texans,17,6,Redskins
1410062400,2014,1,0,Chiefs,10,26,Titans
1410062400,2014,1,0,Dolphins,33,20,Patriots
1410062400,2014,1,0,Jets,19,14,Raiders
1410062400,2014,1,0,Eagles,34,17,Jaguars
1410062400,2014,1,0,Steelers,30,27,Browns
1410062400,2014,1,0,Rams,6,34,Vikings
1410062400,2014,1,0,Buccaneers,14,20,Panthers
1410148800,2014,1,0,Cardinals,18,17,Chargers
1410148800,2014,1,0,Lions,35,14,Giants
1410408000,2014,2,0,Ravens,26,6,Steelers
1410667200,2014,2,0,Bills,29,10,Dolphins
1410667200,2014,2,0,Panthers,24,7,Lions
1410667200,2014,2,0,Bengals,24,10,Falcons
1410667200,2014,2,0,Browns,26,24,Saints
1410667200,2014,2,0,Broncos,24,17,Chiefs
1410667200,2014,2,0,Packers,31,24,Jets
1410667200,2014,2,0,Vikings,7,30,Patriots
1410667200,2014,2,0,Giants,14,25,Cardinals
1410667200,2014,2,0,Raiders,14,30,Texans
1410667200,2014,2,0,Chargers,30,21,Seahawks
1410667200,2014,2,0,49ers,20,28,Bears
1410667200,2014,2,0,Buccaneers,17,19,Rams
1410667200,2014,2,0,Titans,10,26,Cowboys
1410667200,2014,2,0,Redskins,41,10,Jaguars
1410753600,2014,2,0,Colts,27,30,Eagles
1411012800,2014,3,0,Falcons,56,14,Buccaneers
1411272000,2014,3,0,Cardinals,23,14,49ers
1411272000,2014,3,0,Bills,10,22,Chargers
1411272000,2014,3,0,Panthers,19,37,Steelers
1411272000,2014,3,0,Bengals,33,7,Titans
1411272000,2014,3,0,Browns,21,23,Ravens
1411272000,2014,3,0,Lions,19,7,Packers
1411272000,2014,3,0,Jaguars,17,44,Colts
1411272000,2014,3,0,Dolphins,15,34,Chiefs
1411272000,2014,3,0,Patriots,16,9,Raiders
1411272000,2014,3,0,Saints,20,9,Vikings
1411272000,2014,3,0,Giants,30,17,Texans
1411272000,2014,3,0,Eagles,37,34,Redskins
1411272000,2014,3,0,Seahawks,26,20,Broncos
1411272000,2014,3,0,Rams,31,34,Cowboys
1411358400,2014,3,0,Jets,19,27,Bears
1411617600,2014,4,0,Redskins,14,45,Giants
1411876800,2014,4,0,Ravens,38,10,Panthers
1411876800,2014,4,0,Bears,17,38,Packers
1411876800,2014,4,0,Cowboys,38,17,Saints
1411876800,2014,4,0,Texans,23,17,Bills
1411876800,2014,4,0,Colts,41,17,Titans
1411876800,2014,4,0,Vikings,41,28,Falcons
1411876800,2014,4,0,Jets,17,24,Lions
1411876800,2014,4,0,Raiders,14,38,Dolphins
1411876800,2014,4,0,Steelers,24,27,Buccaneers
1411876800,2014,4,0,Chargers,33,14,Jaguars
1411876800,2014,4,0,49ers,26,21,Eagles
1411963200,2014,4,0,Chiefs,41,14,Patriots
1412222400,2014,5,0,Packers,42,10,Vikings
1412481600,2014,5,0,Panthers,31,24,Bears
1412481600,2014,5,0,Cowboys,20,17,Texans
1412481600,2014,5,0,Broncos,41,20,Cardinals
1412481600,2014,5,0,Lions,14,17,Bills
1412481600,2014,5,0,Colts,20,13,Ravens
1412481600,2014,5,0,Jaguars,9,17,Steelers
1412481600,2014,5,0,Patriots,43,17,Bengals
1412481600,2014,5,0,Saints,37,31,Buccaneers
1412481600,2014,5,0,Giants,30,20,Falcons
1412481600,2014,5,0,Eagles,34,28,Rams
1412481600,2014,5,0,Chargers,31,0,Jets
1412481600,2014,5,0,49ers,22,17,Chiefs
1412481600,2014,5,0,Titans,28,29,Browns
1412568000,2014,5,0,Redskins,17,27,Seahawks
1412827200,2014,6,0,Texans,28,33,Colts
1413086400,2014,6,0,Cardinals,30,20,Redskins
1413086400,2014,6,0,Falcons,13,27,Bears
1413086400,2014,6,0,Bills,22,37,Patriots
1413086400,2014,6,0,Bengals,37,37,Panthers
1413086400,2014,6,0,Browns,31,10,Steelers
1413086400,2014,6,0,Dolphins,24,27,Packers
1413086400,2014,6,0,Vikings,3,17,Lions
1413086400,2014,6,0,Jets,17,31,Broncos
1413086400,2014,6,0,Raiders,28,31,Chargers
1413086400,2014,6,0,Eagles,27,0,Giants
1413086400,2014,6,0,Seahawks,23,30,Cowboys
1413086400,2014,6,0,Buccaneers,17,48,Ravens
1413086400,2014,6,0,Titans,16,14,Jaguars
1413172800,2014,6,0,Rams,17,31,49ers
1413432000,2014,7,0,Patriots,27,25,Jets
1413691200,2014,7,0,Ravens,29,7,Falcons
1413691200,2014,7,0,Bills,17,16,Vikings
1413691200,2014,7,0,Bears,14,27,Dolphins
1413691200,2014,7,0,Cowboys,31,21,Giants
1413691200,2014,7,0,Broncos,42,17,49ers
1413691200,2014,7,0,Lions,24,23,Saints
1413691200,2014,7,0,Packers,38,17,Panthers
1413691200,2014,7,0,Colts,27,0,Bengals
1413691200,2014,7,0,Jaguars,24,6,Browns
1413691200,2014,7,0,Raiders,13,24,Cardinals
1413691200,2014,7,0,Chargers,20,23,Chiefs
1413691200,2014,7,0,Rams,28,26,Seahawks
1413691200,2014,7,0,Redskins,19,17,Titans
1413777600,2014,7,0,Steelers,30,23,Texans
1414036800,2014,8,0,Broncos,35,21,Chargers
1414296000,2014,8,0,Cardinals,24,20,Eagles
1414296000,2014,8,0,Falcons,21,22,Lions
1414296000,2014,8,0,Panthers,9,13,Seahawks
1414296000,2014,8,0,Bengals,27,24,Ravens
1414296000,2014,8,0,Browns,23,13,Raiders
1414296000,2014,8,0,Jaguars,13,27,Dolphins
1414296000,2014,8,0,Chiefs,34,7,Rams
1414296000,2014,8,0,Patriots,51,23,Bears
1414296000,2014,8,0,Saints,44,23,Packers
1414296000,2014,8,0,Jets,23,43,Bills
1414296000,2014,8,0,Steelers,51,34,Colts
1414296000,2014,8,0,Buccaneers,13,19,Vikings
1414296000,2014,8,0,Titans,16,30,Texans
1414382400,2014,8,0,Cowboys,17,20,Redskins
1414641600,2014,9,0,Panthers,10,28,Saints
1414900800,2014,9,0,Bengals,33,23,Jaguars
1414900800,2014,9,0,Browns,22,17,Buccaneers
1414900800,2014,9,0,Cowboys,17,28,Cardinals
1414900800,2014,9,0,Texans,21,31,Eagles
1414900800,2014,9,0,Chiefs,24,10,Jets
1414900800,2014,9,0,Dolphins,37,0,Chargers
1414900800,2014,9,0,Vikings,29,26,Redskins
1414900800,2014,9,0,Patriots,43,21,Broncos
1414900800,2014,9,0,Steelers,43,23,Ravens
1414900800,2014,9,0,49ers,10,13,Rams
1414900800,2014,9,0,Seahawks,30,24,Raiders
1414990800,2014,9,0,Giants,24,40,Colts
1415250000,2014,10,0,Bengals,3,24,Browns
1415509200,2014,10,0,Cardinals,31,14,Rams
1415509200,2014,10,0,Ravens,21,7,Titans
1415509200,2014,10,0,Bills,13,17,Chiefs
1415509200,2014,10,0,Lions,20,16,Dolphins
1415509200,2014,10,0,Packers,55,14,Bears
1415509200,2014,10,0,Jaguars,17,31,Cowboys
1415509200,2014,10,0,Saints,24,27,49ers
1415509200,2014,10,0,Jets,20,13,Steelers
1415509200,2014,10,0,Raiders,17,41,Broncos
1415509200,2014,10,0,Seahawks,38,17,Giants
1415509200,2014,10,0,Buccaneers,17,27,Falcons
1415595600,2014,10,0,Eagles,45,21,Panthers
1415854800,2014,11,0,Dolphins,22,9,Bills
1416114000,2014,11,0,Cardinals,14,6,Lions
1416114000,2014,11,0,Panthers,17,19,Falcons
1416114000,2014,11,0,Bears,21,13,Vikings
1416114000,2014,11,0,Browns,7,23,Texans
1416114000,2014,11,0,Packers,53,20,Eagles
1416114000,2014,11,0,Colts,20,42,Patriots
1416114000,2014,11,0,Chiefs,24,20,Seahawks
1416114000,2014,11,0,Saints,10,27,Bengals
1416114000,2014,11,0,Giants,10,16,49ers
1416114000,2014,11,0,Chargers,13,6,Raiders
1416114000,2014,11,0,Rams,22,7,Broncos
1416114000,2014,11,0,Redskins,7,27,Buccaneers
1416200400,2014,11,0,Titans,24,27,Steelers
1416459600,2014,12,0,Raiders,24,20,Chiefs
1416718800,2014,12,0,Falcons,24,26,Browns
1416718800,2014,12,0,Bears,21,13,Buccaneers
1416718800,2014,12,0,Broncos,39,36,Dolphins
1416718800,2014,12,0,Texans,13,22,Bengals
1416718800,2014,12,0,Colts,23,3,Jaguars
1416718800,2014,12,0,Vikings,21,24,Packers
1416718800,2014,12,0,Patriots,34,9,Lions
1416718800,2014,12,0,Giants,28,31,Cowboys
1416718800,2014,12,0,Eagles,43,24,Titans
1416718800,2014,12,0,Chargers,27,24,Rams
1416718800,2014,12,0,49ers,17,13,Redskins
1416718800,2014,12,0,Seahawks,19,3,Cardinals
1416805200,2014,12,0,Bills,38,3,Jets
1416805200,2014,12,0,Saints,27,34,Ravens
1417064400,2014,13,0,Cowboys,10,33,Eagles
1417064400,2014,13,0,Lions,34,17,Bears
1417064400,2014,13,0,49ers,3,19,Seahawks
1417323600,2014,13,0,Falcons,29,18,Cardinals
1417323600,2014,13,0,Ravens,33,34,Chargers
1417323600,2014,13,0,Bills,26,10,Browns
1417323600,2014,13,0,Packers,26,21,Patriots
1417323600,2014,13,0,Texans,45,21,Titans
1417323600,2014,13,0,Colts,49,27,Redskins
1417323600,2014,13,0,Jaguars,25,24,Giants
1417323600,2014,13,0,Chiefs,16,29,Broncos
1417323600,2014,13,0,Vikings,31,13,Panthers
1417323600,2014,13,0,Steelers,32,35,Saints
1417323600,2014,13,0,Rams,52,0,Raiders
1417323600,2014,13,0,Buccaneers,13,14,Bengals
1417410000,2014,13,0,Jets,13,16,Dolphins
1417669200,2014,14,0,Bears,28,41,Cowboys
1417928400,2014,14,0,Cardinals,17,14,Chiefs
1417928400,2014,14,0,Bengals,21,42,Steelers
1417928400,2014,14,0,Browns,24,25,Colts
1417928400,2014,14,0,Broncos,24,17,Bills
1417928400,2014,14,0,Lions,34,17,Buccaneers
1417928400,2014,14,0,Jaguars,13,27,Texans
1417928400,2014,14,0,Dolphins,13,28,Ravens
1417928400,2014,14,0,Vikings,30,24,Jets
1417928400,2014,14,0,Saints,10,41,Panthers
1417928400,2014,14,0,Raiders,24,13,49ers
1417928400,2014,14,0,Eagles,14,24,Seahawks
1417928400,2014,14,0,Chargers,14,23,Patriots
1417928400,2014,14,0,Titans,7,36,Giants
1417928400,2014,14,0,Redskins,0,24,Rams
1418014800,2014,14,0,Packers,43,37,Falcons
1418274000,2014,15,0,Rams,6,12,Cardinals
1418533200,2014,15,0,Falcons,20,27,Steelers
1418533200,2014,15,0,Ravens,20,12,Jaguars
1418533200,2014,15,0,Bills,21,13,Packers
1418533200,2014,15,0,Panthers,19,17,Buccaneers
1418533200,2014,15,0,Browns,0,30,Bengals
1418533200,2014,15,0,Lions,16,14,Vikings
1418533200,2014,15,0,Colts,17,10,Texans
1418533200,2014,15,0,Chiefs,31,13,Raiders
1418533200,2014,15,0,Patriots,41,13,Dolphins
1418533200,2014,15,0,Giants,24,13,Redskins
1418533200,2014,15,0,Eagles,27,38,Cowboys
1418533200,2014,15,0,Chargers,10,22,Broncos
1418533200,2014,15,0,Seahawks,17,7,49ers
1418533200,2014,15,0,Titans,11,16,Jets
1418619600,2014,15,0,Bears,15,31,Saints
1418878800,2014,16,0,Jaguars,21,13,Titans
1419051600,2014,16,0,49ers,35,38,Chargers
1419051600,2014,16,0,Redskins,27,24,Eagles
1419138000,2014,16,0,Cardinals,6,35,Seahawks
1419138000,2014,16,0,Panthers,17,13,Browns
1419138000,2014,16,0,Bears,14,20,Lions
1419138000,2014,16,0,Cowboys,42,7,Colts
1419138000,2014,16,0,Texans,25,13,Ravens
1419138000,2014,16,0,Dolphins,37,35,Vikings
1419138000,2014,16,0,Saints,14,30,Falcons
1419138000,2014,16,0,Jets,16,17,Patriots
1419138000,2014,16,0,Raiders,26,24,Bills
1419138000,2014,16,0,Steelers,20,12,Chiefs
1419138000,2014,16,0,Rams,27,37,Giants
1419138000,2014,16,0,Buccaneers,3,20,Packers
1419224400,2014,16,0,Bengals,37,28,Broncos
1419742800,2014,17,0,Falcons,3,34,Panthers
1419742800,2014,17,0,Ravens,20,10,Browns
1419742800,2014,17,0,Broncos,47,14,Raiders
1419742800,2014,17,0,Packers,30,20,Lions
1419742800,2014,17,0,Texans,23,17,Jaguars
1419742800,2014,17,0,Chiefs,19,7,Chargers
1419742800,2014,17,0,Dolphins,24,37,Jets
1419742800,2014,17,0,Vikings,13,9,Bears
1419742800,2014,17,0,Patriots,9,17,Bills
1419742800,2014,17,0,Giants,26,34,Eagles
1419742800,2014,17,0,Steelers,27,17,Bengals
1419742800,2014,17,0,49ers,20,17,Cardinals
1419742800,2014,17,0,Seahawks,20,6,Rams
1419742800,2014,17,0,Buccaneers,20,23,Saints
1419742800,2014,17,0,Titans,10,27,Colts
1419742800,2014,17,0,Redskins,17,44,Cowboys
1420261200,2014,Wildcard,1,Panthers,27,16,Cardinals
1420261200,2014,Wildcard,1,Steelers,17,30,Ravens
1420347600,2014,Wildcard,1,Cowboys,24,20,Lions
1420347600,2014,Wildcard,1,Colts,26,10,Bengals
1420866000,2014,Division,1,Patriots,35,31,Ravens
1420866000,2014,Division,1,Seahawks,31,17,Panthers
1420952400,2014,Division,1,Broncos,13,24,Colts
1420952400,2014,Division,1,Packers,26,21,Cowboys
1421557200,2014,Conference,1,Patriots,45,7,Colts
1421557200,2014,Conference,1,Seahawks,28,22,Packers
1422766800,2014,Superbowl,1,Patriots,28,24,Seahawks
1441857600,2015,1,0,Patriots,28,21,Steelers
1442116800,2015,1,0,Cardinals,31,19,Saints
1442116800,2015,1,0,Bills,27,14,Colts
1442116800,2015,1,0,Bears,23,31,Packers
1442116800,2015,1,0,Cowboys,27,26,Giants
1442116800,2015,1,0,Broncos,19,13,Ravens
1442116800,2015,1,0,Texans,20,27,Chiefs
1442116800,2015,1,0,Jaguars,9,20,Panthers
1442116800,2015,1,0,Jets,31,10,Browns
1442116800,2015,1,0,Raiders,13,33,Bengals
1442116800,2015,1,0,Chargers,33,28,Lions
1442116800,2015,1,0,Rams,34,31,Seahawks
1442116800,2015,1,0,Buccaneers,14,42,Titans
1442116800,2015,1,0,Redskins,10,17,Dolphins
1442203200,2015,1,0,Falcons,26,24,Eagles
1442203200,2015,1,0,49ers,20,3,Vikings
1442462400,2015,2,0,Chiefs,24,31,Broncos
1442721600,2015,2,0,Bills,32,40,Patriots
1442721600,2015,2,0,Panthers,24,17,Texans
1442721600,2015,2,0,Bears,23,48,Cardinals
1442721600,2015,2,0,Bengals,24,19,Chargers
1442721600,2015,2,0,Browns,28,14,Titans
1442721600,2015,2,0,Packers,27,17,Seahawks
1442721600,2015,2,0,Jaguars,23,20,Dolphins
1442721600,2015,2,0,Vikings,26,16,Lions
1442721600,2015,2,0,Saints,19,26,Buccaneers
1442721600,2015,2,0,Giants,20,24,Falcons
1442721600,2015,2,0,Raiders,37,33,Ravens
1442721600,2015,2,0,Eagles,10,20,Cowboys
1442721600,2015,2,0,Steelers,43,18,49ers
1442721600,2015,2,0,Redskins,24,10,Rams
1442808000,2015,2,0,Colts,7,20,Jets
1443067200,2015,3,0,Giants,32,21,Redskins
1443326400,2015,3,0,Cardinals,47,7,49ers
1443326400,2015,3,0,Ravens,24,28,Bengals
1443326400,2015,3,0,Panthers,27,22,Saints
1443326400,2015,3,0,Browns,20,27,Raiders
1443326400,2015,3,0,Cowboys,28,39,Falcons
1443326400,2015,3,0,Lions,12,24,Broncos
1443326400,2015,3,0,Texans,19,9,Buccaneers
1443326400,2015,3,0,Dolphins,14,41,Bills
1443326400,2015,3,0,Vikings,31,14,Chargers
1443326400,2015,3,0,Patriots,51,17,Jaguars
1443326400,2015,3,0,Jets,17,24,Eagles
1443326400,2015,3,0,Seahawks,26,0,Bears
1443326400,2015,3,0,Rams,6,12,Steelers
1443326400,2015,3,0,Titans,33,35,Colts
1443412800,2015,3,0,Packers,38,28,Chiefs
1443672000,2015,4,0,Steelers,20,23,Ravens
1443931200,2015,4,0,Cardinals,22,24,Rams
1443931200,2015,4,0,Falcons,48,21,Texans
1443931200,2015,4,0,Bills,10,24,Giants
1443931200,2015,4,0,Bears,22,20,Raiders
1443931200,2015,4,0,Bengals,36,21,Chiefs
1443931200,2015,4,0,Broncos,23,20,Vikings
1443931200,2015,4,0,Colts,16,13,Jaguars
1443931200,2015,4,0,Dolphins,14,27,Jets
1443931200,2015,4,0,Saints,26,20,Cowboys
1443931200,2015,4,0,Chargers,30,27,Browns
1443931200,2015,4,0,49ers,3,17,Packers
1443931200,2015,4,0,Buccaneers,23,37,Panthers
1443931200,2015,4,0,Redskins,23,20,Eagles
1444017600,2015,4,0,Seahawks,13,10,Lions
1444276800,2015,5,0,Texans,20,27,Colts
1444536000,2015,5,0,Falcons,25,19,Redskins
1444536000,2015,5,0,Ravens,30,33,Browns
1444536000,2015,5,0,Bengals,27,24,Seahawks
1444536000,2015,5,0,Cowboys,6,30,Patriots
1444536000,2015,5,0,Lions,17,42,Cardinals
1444536000,2015,5,0,Packers,24,10,Rams
1444536000,2015,5,0,Chiefs,17,18,Bears
1444536000,2015,5,0,Giants,30,27,49ers
1444536000,2015,5,0,Raiders,10,16,Broncos
1444536000,2015,5,0,Eagles,39,17,Saints
1444536000,2015,5,0,Buccaneers,38,31,Jaguars
1444536000,2015,5,0,Titans,13,14,Bills
1444622400,2015,5,0,Chargers,20,24,Steelers
1444881600,2015,6,0,Saints,31,21,Falcons
1445140800,2015,6,0,Bills,21,34,Bengals
